order_id,order_date,customer_id,product_id,region,channel,quantity,unit_price,discount_pct,revenue,cost,delivery_days,return_flag
57144,2022-03-29,2566,1105,South,Online,7,609,10,3836.7,2442.05,4,0
57145,2021-08-13,2329,1095,West,Online,3,1513,5,4312.05,2822.36,10,0
57146,2024-08-11,1045,1107,East,Retail,7,1318,0,9226.0,5415.08,10,0
57147,2022-07-10,2486,1035,East,Retail,6,4457,20,21393.6,14798.77,5,0
57148,2021-03-02,1517,1074,East,Online,7,4079,35,18559.45,22842.24,3,0
57149,2022-11-17,1528,1055,East,Online,3,769,40,1384.2,1345.17,11,1
57150,2021-08-07,1269,1032,South,Online,7,442,25,2320.5,2099.13,3,0
57151,2022-10-28,2476,1045,West,Online,5,2738,5,13005.5,10075.33,11,0
57152,2022-05-12,1215,1056,South,Online,6,1393,25,6268.5,5151.06,11,0
57153,2024-03-14,2193,1037,East,Online,3,3149,25,7085.25,5352.6,5,0
57154,2021-03-27,1189,1088,West,B2B,7,2515,20,14084.0,12563.03,8,0
57155,2024-08-30,208,1117,South,B2B,1,2377,25,1782.75,1781.18,4,0
57156,2024-10-23,818,1147,North,Online,7,4830,25,25357.5,21195.67,4,0
57157,2024-02-13,1324,1107,South,Online,3,1318,10,3558.6,2611.62,5,0
57158,2023-01-22,448,1135,North,Retail,6,1246,20,5980.8,4912.16,10,0
57159,2022-04-28,2426,1122,West,Online,6,2651,30,11134.2,9436.23,4,0
57160,2024-08-12,966,1012,East,B2B,6,1974,25,8883.0,7099.28,2,0
57161,2022-10-27,843,1132,East,Online,6,3411,15,17396.1,11501.36,11,0
57162,2024-03-21,928,1123,West,Online,3,3305,0,9915.0,6106.12,7,0
57163,2022-05-24,2882,1126,South,Online,5,376,10,1692.0,1335.49,7,0
57164,2021-12-18,1748,1011,East,B2B,1,3166,10,2849.4,2285.54,8,0
57165,2024-01-06,1554,1121,South,Online,4,4344,20,13900.8,10469.27,4,0
57166,2023-04-01,1825,1024,East,Online,2,3858,10,6944.4,4764.17,7,0
57167,2022-08-12,1021,1135,West,Online,7,1246,30,6105.4,5940.56,2,0
57168,2024-09-03,2036,1065,North,Online,1,4984,15,4236.4,3602.02,11,0
57169,2024-06-19,996,1131,North,B2B,1,3970,30,2779.0,2707.84,11,1
57170,2022-06-22,2783,1097,West,B2B,4,3430,30,9604.0,10618.1,4,0
57171,2021-03-24,2800,1138,North,Online,5,3437,10,15466.5,11895.21,2,0
57172,2023-06-21,751,1050,South,Retail,2,3537,30,4951.8,4165.47,11,1
57173,2024-11-22,1473,1101,West,Online,5,1334,0,6670.0,4165.87,3,0
57174,2021-04-27,2198,1008,South,Retail,6,1542,5,8789.4,5897.43,3,0
57175,2022-05-13,1154,1132,North,Retail,6,3411,0,20466.0,12599.88,5,0
57176,2024-05-08,2203,1003,West,B2B,5,1838,20,7352.0,5467.54,6,0
57177,2023-04-18,1728,1037,South,Retail,2,3149,0,6298.0,4482.32,8,0
57178,2021-01-02,278,1064,South,Online,1,1863,20,1490.4,1357.66,6,0
57179,2021-01-15,632,1069,North,Retail,1,1713,15,1456.05,1173.29,11,0
57180,2022-06-08,2775,1038,South,Online,4,1492,5,5669.6,4080.92,6,0
57181,2022-02-26,807,1098,South,Online,1,996,5,946.2,681.62,5,0
57182,2021-07-28,501,1065,North,B2B,6,4984,10,26913.6,17704.81,5,0
57183,2022-12-08,2702,1135,South,Retail,3,1246,30,2616.6,2820.64,8,1
57184,2022-10-26,141,1041,West,B2B,7,2806,20,15713.6,14382.87,9,0
57185,2024-04-30,2902,1065,North,Retail,3,4984,10,13456.8,9206.8,4,0
57186,2023-06-19,763,1134,West,Online,2,1652,30,2312.8,1870.14,11,1
57187,2025-01-31,1996,1111,East,Retail,7,2344,0,16408.0,12761.5,11,0
57188,2021-12-24,2320,1009,West,B2B,4,1012,40,2428.8,2740.54,5,0
57189,2021-11-12,2419,1054,East,Online,2,4294,0,8588.0,5011.85,6,0
57190,2022-12-03,2156,1120,East,Online,2,2805,15,4768.5,3874.98,3,0
57191,2021-09-16,2062,1008,East,Online,1,1542,10,1387.8,1094.92,4,0
57192,2023-03-12,588,1143,North,Retail,3,1119,20,2685.6,2279.65,3,0
57193,2024-11-26,847,1024,West,Retail,2,3858,15,6558.6,5811.71,11,0
57194,2021-05-07,1143,1147,West,Online,3,4830,35,9418.5,10177.99,9,1
57195,2024-08-18,2633,1052,North,Online,1,1327,5,1260.65,773.38,5,0
57196,2023-06-06,1810,1002,South,Online,2,2270,20,3632.0,3110.19,11,0
57197,2021-12-27,1977,1029,East,Retail,5,437,5,2075.75,1388.1,4,0
57198,2022-12-12,2290,1045,West,Online,6,2738,25,12321.0,11203.81,3,0
57199,2024-04-17,1403,1148,East,Retail,2,1723,10,3101.4,2077.55,5,0
57200,2022-09-28,42,1033,South,Online,7,3933,5,26154.45,15589.97,8,0
57201,2024-12-14,406,1128,West,Retail,2,1872,20,2995.2,2904.19,4,0
57202,2023-02-02,180,1069,South,Retail,3,1713,10,4625.1,3914.51,6,0
57203,2023-04-03,2178,1148,North,Online,7,1723,20,9648.8,7225.95,11,0
57204,2024-02-25,1438,1061,South,Online,6,1520,15,7752.0,6337.9,4,0
57205,2023-05-09,1216,1108,East,Retail,3,3711,0,11133.0,8443.91,6,0
57206,2022-09-27,1086,1017,South,Retail,5,2912,30,10192.0,11004.54,11,1
57207,2024-12-18,2600,1041,North,Online,6,2806,5,15994.2,10669.99,10,0
57208,2021-05-23,108,1147,South,Retail,4,4830,25,14490.0,15377.05,5,0
57209,2021-05-28,2871,1101,West,Online,7,1334,0,9338.0,5655.87,5,0
57210,2023-12-29,2736,1071,East,B2B,1,1317,30,921.9,857.64,6,0
57211,2021-09-16,523,1101,West,Online,5,1334,35,4335.5,4746.23,4,0
57212,2024-09-19,47,1104,North,Online,3,1113,0,3339.0,1958.29,7,0
57213,2023-08-07,1019,1109,East,B2B,2,4018,20,6428.8,5907.83,7,0
57214,2024-09-24,1136,1030,West,Retail,6,4034,25,18153.0,15386.71,7,0
57215,2024-02-26,2461,1038,East,Retail,1,1492,30,1044.4,829.63,9,1
57216,2024-07-17,2363,1142,South,Retail,6,4763,25,21433.5,22608.73,10,0
57217,2024-05-21,2562,1037,North,Retail,3,3149,5,8974.65,5217.66,11,0
57218,2022-04-10,2744,1048,East,Online,1,3957,15,3363.45,2976.64,8,0
57219,2022-08-16,338,1028,South,B2B,6,4439,5,25302.3,18266.97,8,0
57220,2022-06-29,1282,1141,South,Online,3,1302,15,3320.1,2302.89,8,0
57221,2021-12-22,1372,1051,East,B2B,4,3631,20,11619.2,9570.41,7,0
57222,2023-02-17,302,1014,West,Online,7,1659,15,9871.05,7063.44,5,0
57223,2023-12-20,535,1042,East,B2B,7,633,25,3323.25,2476.18,3,0
57224,2023-07-18,2006,1015,North,Retail,6,935,0,5610.0,3404.76,3,0
57225,2024-04-07,134,1014,East,Retail,7,1659,25,8709.75,7107.98,6,0
57226,2023-07-22,266,1072,West,Online,3,3954,35,7710.3,9097.21,9,1
57227,2021-11-02,2535,1041,West,Retail,2,2806,15,4770.2,3847.13,7,0
57228,2021-07-16,209,1148,West,Online,3,1723,10,4652.1,3453.55,2,0
57229,2023-09-19,223,1038,West,Online,3,1492,15,3804.6,2569.82,10,0
57230,2023-03-25,878,1027,South,Online,1,4747,5,4509.65,3232.95,10,0
57231,2022-09-04,2892,1081,North,Retail,6,2967,20,14241.6,12355.17,6,0
57232,2021-12-16,1428,1035,North,Retail,3,4457,5,12702.45,8208.08,9,0
57233,2023-03-15,687,1131,East,Retail,5,3970,25,14887.5,10946.34,8,0
57234,2022-08-11,521,1017,East,Online,7,2912,0,20384.0,16044.61,11,0
57235,2023-06-06,893,1027,East,Retail,3,4747,5,13528.95,8566.18,5,0
57236,2023-11-02,2347,1061,West,Retail,3,1520,20,3648.0,3116.87,2,0
57237,2022-10-09,2134,1121,West,Online,7,4344,15,25846.8,23885.71,6,0
57238,2022-04-13,812,1067,East,Retail,7,2657,15,15809.15,14570.28,11,0
57239,2023-01-31,2293,1030,South,Retail,2,4034,15,6857.8,5525.48,10,0
57240,2023-04-05,2282,1149,East,Online,1,1933,25,1449.75,1534.83,11,0
57241,2023-02-07,5,1118,South,Retail,6,2645,40,9522.0,11431.39,6,0
57242,2024-01-01,562,1023,South,Online,1,2126,5,2019.7,1521.18,10,0
57243,2023-02-02,1712,1136,North,B2B,4,4949,25,14847.0,14181.16,4,0
57244,2023-07-20,783,1069,West,B2B,5,1713,35,5567.25,5993.56,2,0
57245,2022-01-17,225,1055,South,Retail,6,769,20,3691.2,3196.02,5,0
57246,2021-06-04,1751,1076,South,B2B,5,2188,5,10393.0,7084.56,3,0
57247,2023-10-10,2099,1141,East,Online,2,1302,0,2604.0,2049.64,8,0
57248,2021-09-25,609,1079,West,Online,5,3028,25,11355.0,10824.51,5,0
57249,2023-08-02,234,1090,North,Online,7,425,15,2528.75,2227.61,7,0
57250,2021-05-20,184,1149,North,Retail,3,1933,25,4349.25,4589.6,4,0
57251,2021-08-23,922,1041,West,Retail,4,2806,15,9540.4,7195.35,7,0
57252,2024-12-18,1768,1062,East,Retail,4,4442,5,16879.6,10305.42,11,0
57253,2021-08-24,1328,1093,South,B2B,4,1751,30,4902.8,4015.85,10,1
57254,2022-09-25,148,1077,South,Retail,7,3884,0,27188.0,21049.53,10,0
57255,2021-03-02,2070,1054,West,Online,2,4294,40,5152.8,5645.85,6,0
57256,2021-08-28,2087,1061,West,Retail,7,1520,10,9576.0,8316.56,8,0
57257,2024-03-25,2758,1148,West,Online,4,1723,30,4824.4,5425.43,5,0
57258,2021-03-25,1204,1120,East,Online,6,2805,30,11781.0,12854.49,6,0
57259,2024-12-06,709,1149,East,B2B,7,1933,35,8795.15,7507.58,8,1
57260,2023-12-12,2976,1091,North,Retail,2,2920,5,5548.0,4599.85,7,0
57261,2022-01-08,1757,1096,West,B2B,4,4004,15,13613.6,11058.61,8,0
57262,2025-02-05,1463,1012,West,Retail,5,1974,5,9376.5,6674.15,10,0
57263,2024-10-07,1779,1048,North,Retail,2,3957,0,7914.0,5579.64,7,0
57264,2021-03-27,24,1010,South,Online,3,1593,40,2867.4,3815.4,2,0
57265,2024-08-01,2571,1019,East,B2B,6,657,10,3547.8,2832.27,7,0
57266,2023-04-23,1327,1079,East,Online,4,3028,20,9689.6,7294.76,7,0
57267,2022-12-31,2387,1114,North,Online,2,1288,25,1932.0,2027.6,10,0
57268,2024-09-03,1449,1011,West,Retail,4,3166,25,9498.0,8910.32,8,0
57269,2024-10-06,2566,1022,East,Retail,4,4364,30,12219.2,9830.8,7,0
57270,2024-12-08,148,1139,West,Online,4,3786,25,11358.0,8815.08,7,0
57271,2023-08-09,714,1036,North,B2B,1,2319,20,1855.2,1691.72,10,0
57272,2021-03-09,697,1086,North,Retail,5,2664,0,13320.0,8269.91,6,0
57273,2023-10-26,928,1069,North,Retail,7,1713,25,8993.25,6782.52,3,0
57274,2022-10-12,2548,1002,East,Online,2,2270,20,3632.0,3442.66,4,0
57275,2025-01-19,974,1080,South,Online,5,2595,0,12975.0,8644.13,4,0
57276,2021-12-23,1442,1022,North,B2B,6,4364,0,26184.0,17481.15,5,0
57277,2021-04-02,1243,1079,South,Online,4,3028,25,9084.0,9468.58,7,0
57278,2021-12-20,232,1090,West,Retail,5,425,15,1806.25,1335.48,9,0
57279,2021-04-11,2419,1131,North,Online,4,3970,10,14292.0,9461.68,10,0
57280,2021-04-28,166,1121,South,Online,2,4344,5,8253.6,6913.7,11,0
57281,2022-03-06,387,1145,North,Online,1,871,15,740.35,549.22,5,0
57282,2023-10-16,1152,1121,West,Online,1,4344,15,3692.4,2948.52,5,0
57283,2023-12-13,2808,1073,South,Online,5,1057,0,5285.0,3153.19,7,0
57284,2021-11-17,2620,1007,South,Online,5,870,0,4350.0,3170.37,3,0
57285,2022-09-05,1128,1039,West,Retail,5,2613,0,13065.0,8641.88,7,0
57286,2022-03-25,95,1052,South,Online,2,1327,0,2654.0,1911.09,11,0
57287,2023-09-17,2106,1022,West,Online,1,4364,10,3927.6,2593.61,4,0
57288,2021-04-30,2111,1031,East,Online,1,2267,0,2267.0,1545.74,6,0
57289,2021-06-24,2256,1096,South,Online,1,4004,5,3803.8,3028.94,11,0
57290,2022-09-22,2044,1094,West,Online,1,1308,0,1308.0,836.64,8,0
57291,2022-08-17,2713,1150,West,Online,7,2053,0,14371.0,9333.61,4,0
57292,2024-03-05,1588,1104,West,Online,7,1113,25,5843.25,6096.99,4,0
57293,2024-08-07,1483,1143,North,Online,4,1119,10,4028.4,3338.44,5,0
57294,2022-06-23,1739,1019,East,Retail,5,657,15,2792.25,2478.62,8,0
57295,2021-10-19,2487,1063,North,Online,7,3923,10,24714.9,18593.03,7,0
57296,2023-11-12,64,1045,North,Online,3,2738,25,6160.5,6475.54,10,0
57297,2021-06-14,2773,1081,North,Online,6,2967,10,16021.8,11302.63,7,0
57298,2022-02-17,2442,1124,South,Online,1,4735,0,4735.0,3702.67,7,0
57299,2023-07-02,1754,1069,North,Online,1,1713,20,1370.4,1149.94,7,0
57300,2024-12-01,2165,1056,North,Retail,1,1393,10,1253.7,1093.98,9,0
57301,2022-04-30,634,1083,West,B2B,1,1799,20,1439.2,1005.13,2,0
57302,2024-06-01,1541,1080,West,Retail,5,2595,5,12326.25,8411.37,3,0
57303,2022-06-24,1458,1084,East,Retail,4,1284,10,4622.4,3288.24,7,0
57304,2022-12-14,1685,1142,West,Retail,7,4763,25,25005.75,20958.6,11,0
57305,2021-08-15,746,1021,South,Retail,4,2904,0,11616.0,6806.05,6,0
57306,2024-08-27,2261,1138,West,Online,5,3437,15,14607.25,10970.65,2,0
57307,2022-01-17,1916,1015,West,Retail,2,935,0,1870.0,1237.8,9,0
57308,2022-05-06,83,1041,West,Retail,7,2806,0,19642.0,15366.21,7,0
57309,2023-07-13,932,1132,East,Online,3,3411,25,7674.75,5848.34,6,0
57310,2024-02-07,1092,1075,North,B2B,6,920,0,5520.0,3486.72,9,0
57311,2023-09-10,2474,1125,East,Retail,3,2795,30,5869.5,5407.51,8,1
57312,2022-02-02,2236,1035,West,Online,3,4457,15,11365.35,9514.91,2,0
57313,2022-04-28,1341,1149,North,B2B,3,1933,20,4639.2,3583.05,7,0
57314,2025-01-13,1315,1135,North,Online,7,1246,15,7413.7,5092.61,10,0
57315,2022-06-25,2360,1142,East,Online,5,4763,15,20242.75,16127.26,10,0
57316,2024-07-01,217,1080,West,Online,1,2595,5,2465.25,1899.38,8,0
57317,2022-10-09,850,1124,West,Online,3,4735,20,11364.0,10881.16,10,0
57318,2024-02-19,2032,1117,South,Retail,5,2377,30,8319.5,7688.43,3,0
57319,2023-05-24,86,1098,West,Retail,3,996,25,2241.0,2228.41,9,0
57320,2024-11-03,1803,1101,East,Online,7,1334,35,6069.7,5300.48,5,0
57321,2024-07-20,1735,1037,West,Online,4,3149,15,10706.6,6929.53,5,0
57322,2024-12-26,2998,1136,West,Retail,3,4949,0,14847.0,8986.58,8,0
57323,2024-06-07,1187,1093,West,Online,1,1751,10,1575.9,1154.7,7,0
57324,2021-12-24,2637,1086,North,Retail,4,2664,0,10656.0,6684.19,11,0
57325,2022-10-31,295,1070,North,Online,4,2806,0,11224.0,7826.88,7,0
57326,2022-02-18,288,1013,South,Online,6,3963,40,14266.8,16370.51,4,0
57327,2021-04-02,1529,1059,North,Retail,6,4367,20,20961.6,19611.34,3,0
57328,2025-01-27,123,1029,South,Retail,4,437,0,1748.0,1083.87,10,0
57329,2023-01-07,1233,1027,North,Retail,6,4747,5,27057.9,22322.31,10,0
57330,2021-03-31,2808,1001,East,Online,3,3210,5,9148.5,5660.45,5,0
57331,2024-05-28,2639,1031,East,Online,1,2267,5,2153.65,1310.58,6,0
57332,2023-08-12,636,1039,East,Online,6,2613,5,14894.1,12319.62,2,0
57333,2024-07-30,2706,1137,East,Retail,2,4168,15,7085.6,4754.34,3,0
57334,2024-03-19,138,1026,South,Retail,5,4551,15,19341.75,13739.54,8,0
57335,2021-05-03,2689,1135,South,Online,2,1246,5,2367.4,1907.07,11,0
57336,2021-05-11,2295,1043,North,Online,2,2862,5,5437.8,4156.61,7,0
57337,2021-06-29,1326,1086,South,Retail,6,2664,15,13586.4,10332.24,2,0
57338,2022-03-10,2099,1124,West,Retail,3,4735,5,13494.75,11272.72,9,0
57339,2023-12-31,145,1027,North,Retail,3,4747,5,13528.95,11335.96,6,0
57340,2023-04-20,993,1077,West,B2B,5,3884,0,19420.0,15105.47,10,0
57341,2024-08-27,1567,1127,South,Online,5,2862,20,11448.0,11352.47,5,0
57342,2021-07-31,1534,1136,East,Retail,2,4949,30,6928.6,6623.28,9,1
57343,2024-11-28,930,1005,East,Online,3,4269,20,10245.6,8205.36,5,0
57344,2023-10-09,105,1105,West,Retail,5,609,15,2588.25,1749.66,2,0
57345,2024-07-28,1737,1050,North,Online,1,3537,15,3006.45,2193.07,8,0
57346,2025-02-08,1662,1109,East,B2B,3,4018,35,7835.1,9535.53,6,0
57347,2022-08-14,2152,1063,North,B2B,4,3923,15,13338.2,11461.7,5,0
57348,2021-01-18,1807,1046,West,Online,3,2095,15,5342.25,4462.3,10,0
57349,2023-05-17,2701,1138,East,B2B,5,3437,25,12888.75,13400.82,7,0
57350,2022-05-27,2798,1005,East,Online,4,4269,0,17076.0,10866.65,9,0
57351,2021-10-27,2784,1135,West,Retail,1,1246,5,1183.7,898.82,11,0
57352,2024-02-04,2490,1002,North,B2B,2,2270,15,3859.0,2903.33,5,0
57353,2022-03-08,2069,1063,West,Retail,7,3923,5,26087.95,18018.43,9,0
57354,2024-03-23,2142,1006,East,Online,2,3224,10,5803.2,3981.77,9,0
57355,2021-12-05,301,1127,South,Retail,3,2862,35,5580.9,4924.19,2,0
57356,2021-04-12,552,1008,East,Retail,1,1542,20,1233.6,915.71,10,0
57357,2022-05-08,53,1029,East,Online,3,437,0,1311.0,904.33,3,0
57358,2021-11-09,2334,1084,South,B2B,3,1284,5,3659.4,2751.62,10,0
57359,2024-06-11,2629,1021,North,Retail,5,2904,15,12342.0,9287.93,2,0
57360,2023-09-15,1015,1024,West,Online,4,3858,25,11574.0,11320.8,4,0
57361,2023-03-02,2625,1093,East,Retail,1,1751,20,1400.8,1387.73,4,0
57362,2024-12-09,1597,1059,West,Online,7,4367,25,22926.75,21836.12,6,0
57363,2021-04-27,1351,1121,North,Retail,6,4344,5,24760.8,15666.7,11,0
57364,2022-12-10,379,1113,West,Online,6,1456,20,6988.8,6806.68,11,0
57365,2021-11-09,353,1118,North,Online,7,2645,25,13886.25,10281.07,11,0
57366,2021-03-07,771,1129,East,Retail,5,4487,0,22435.0,14590.13,3,0
57367,2023-05-09,2448,1081,West,Retail,2,2967,25,4450.5,3694.99,9,0
57368,2023-08-08,1023,1146,East,B2B,7,3209,0,22463.0,13703.33,5,0
57369,2024-12-05,973,1150,North,B2B,3,2053,20,4927.2,4060.87,8,0
57370,2024-10-16,800,1132,North,B2B,6,3411,20,16372.8,12621.42,6,0
57371,2024-10-01,2890,1006,North,Online,2,3224,0,6448.0,3746.12,7,0
57372,2024-08-12,2021,1136,South,Online,6,4949,0,29694.0,20301.44,8,0
57373,2022-10-14,2627,1051,North,Online,2,3631,15,6172.7,5025.41,2,0
57374,2021-08-10,1164,1145,South,B2B,2,871,25,1306.5,1267.77,7,0
57375,2024-04-03,626,1135,North,Online,2,1246,15,2118.2,1731.75,10,0
57376,2022-03-19,2495,1133,West,Retail,5,3037,15,12907.25,11293.82,8,0
57377,2023-12-02,1527,1069,East,Online,3,1713,5,4882.05,3749.23,10,0
57378,2023-07-24,2281,1103,West,Online,7,1835,30,8991.5,9181.37,2,0
57379,2022-09-10,2326,1143,South,Online,3,1119,20,2685.6,2001.38,6,0
57380,2023-12-27,1620,1094,West,Retail,4,1308,25,3924.0,3723.1,5,0
57381,2025-01-12,2105,1118,East,Online,2,2645,10,4761.0,4149.77,7,0
57382,2024-09-21,1028,1059,North,Retail,7,4367,25,22926.75,17719.42,3,0
57383,2023-08-24,653,1024,East,Online,4,3858,0,15432.0,8915.6,3,0
57384,2024-04-21,2350,1095,South,Retail,6,1513,10,8170.2,7036.17,2,0
57385,2023-01-02,213,1023,West,B2B,2,2126,0,4252.0,3047.86,7,0
57386,2024-10-08,588,1005,North,Online,3,4269,20,10245.6,8533.72,8,0
57387,2023-02-12,2635,1106,South,Retail,1,1311,15,1114.35,860.48,11,0
57388,2023-12-15,2124,1076,West,Online,1,2188,35,1422.2,1255.81,5,0
57389,2024-05-24,2736,1042,East,Online,5,633,5,3006.75,1926.42,3,0
57390,2022-10-31,454,1078,West,Online,6,481,25,2164.5,2185.32,8,0
57391,2022-08-22,1263,1096,East,Retail,7,4004,15,23823.8,19045.64,4,0
57392,2022-04-27,1823,1056,South,Retail,1,1393,5,1323.35,805.51,11,0
57393,2021-10-04,1709,1022,South,Retail,1,4364,25,3273.0,2758.45,11,0
57394,2025-01-15,71,1020,South,B2B,4,540,20,1728.0,1629.81,5,0
57395,2022-09-02,727,1026,East,Retail,5,4551,25,17066.25,16632.34,5,0
57396,2024-05-16,594,1014,South,Online,7,1659,5,11032.35,7590.02,4,0
57397,2023-04-08,2646,1019,West,Online,1,657,30,459.9,428.39,10,1
57398,2024-04-13,2747,1120,South,Online,5,2805,25,10518.75,9844.3,5,0
57399,2022-06-10,990,1059,North,Online,3,4367,10,11790.9,7239.37,5,0
57400,2022-11-26,2851,1065,South,B2B,6,4984,0,29904.0,20808.33,11,0
57401,2024-05-06,559,1081,West,Online,2,2967,20,4747.2,4619.56,9,0
57402,2024-05-23,2437,1043,South,Retail,1,2862,20,2289.6,2107.22,2,0
57403,2023-01-25,1631,1150,East,Online,3,2053,0,6159.0,4344.91,11,0
57404,2023-05-28,2265,1112,North,Retail,5,1416,10,6372.0,5654.97,2,0
57405,2022-07-12,2621,1126,North,Retail,7,376,10,2368.8,2076.56,8,0
57406,2024-07-13,621,1036,East,Retail,6,2319,15,11826.9,8633.53,11,0
57407,2024-08-30,290,1086,West,B2B,6,2664,5,15184.8,10906.87,8,0
57408,2022-07-07,1859,1080,West,Online,5,2595,30,9082.5,7247.07,9,1
57409,2022-12-09,2493,1137,East,Retail,7,4168,0,29176.0,20457.67,4,0
57410,2024-10-21,1532,1116,West,Retail,4,2128,0,8512.0,5334.07,7,0
57411,2022-09-14,1991,1087,East,Retail,5,3605,5,17123.75,11135.9,10,0
57412,2021-04-12,2678,1019,North,Online,6,657,10,3547.8,2445.79,4,0
57413,2023-04-23,2510,1092,West,Online,6,4515,0,27090.0,18050.84,7,0
57414,2023-11-09,1779,1124,South,Retail,3,4735,5,13494.75,10380.05,4,0
57415,2021-05-04,1457,1020,South,B2B,5,540,25,2025.0,1845.33,10,0
57416,2022-12-10,415,1091,East,Online,7,2920,25,15330.0,14108.08,4,0
57417,2022-06-05,1371,1133,West,B2B,1,3037,10,2733.3,1839.68,11,0
57418,2021-10-07,36,1009,South,Online,2,1012,30,1416.8,1402.13,10,1
57419,2023-09-20,1376,1150,South,B2B,1,2053,0,2053.0,1368.9,6,0
57420,2024-12-05,1435,1004,East,Online,7,3441,10,21678.3,16421.5,3,0
57421,2021-09-02,1947,1041,West,Online,3,2806,15,7155.3,5079.78,8,0
57422,2022-11-27,701,1094,West,Retail,4,1308,5,4970.4,2915.89,11,0
57423,2023-02-07,884,1111,East,Online,7,2344,15,13946.8,10349.24,2,0
57424,2024-07-09,1427,1114,East,Retail,2,1288,15,2189.6,1858.75,8,0
57425,2021-10-31,1515,1107,North,Retail,3,1318,0,3954.0,2250.63,6,0
57426,2024-10-11,1707,1014,East,B2B,3,1659,15,4230.45,3364.86,7,0
57427,2022-01-22,2696,1079,East,B2B,6,3028,30,12717.6,12496.6,2,0
57428,2023-02-02,73,1021,West,B2B,3,2904,10,7840.8,6306.93,7,0
57429,2021-06-29,625,1129,East,Online,3,4487,15,11441.85,7428.8,7,0
57430,2021-11-21,2813,1132,North,Online,4,3411,20,10915.2,10640.45,6,0
57431,2022-02-28,1189,1149,West,B2B,1,1933,0,1933.0,1537.51,3,0
57432,2022-07-31,2007,1025,West,B2B,1,4160,5,3952.0,2648.52,6,0
57433,2024-02-29,2112,1022,South,Online,2,4364,10,7855.2,6813.91,4,0
57434,2022-06-25,478,1015,West,Online,4,935,15,3179.0,2335.63,11,0
57435,2022-05-23,2873,1137,West,Online,5,4168,5,19798.0,15651.14,5,0
57436,2023-11-01,2921,1017,East,Online,7,2912,5,19364.8,12051.43,10,0
57437,2023-07-08,2063,1073,West,Retail,6,1057,20,5073.6,3996.02,4,0
57438,2022-06-16,628,1094,West,Retail,1,1308,20,1046.4,1041.95,4,0
57439,2024-04-10,1927,1025,West,Retail,3,4160,15,10608.0,9393.3,7,0
57440,2025-01-10,386,1041,South,Online,1,2806,15,2385.1,1772.15,10,0
57441,2024-04-29,1093,1026,North,Online,7,4551,15,27078.45,24208.78,7,0
57442,2022-10-21,1794,1079,South,Online,2,3028,35,3936.4,4785.07,7,0
57443,2023-11-17,2764,1136,East,Online,3,4949,25,11135.25,9544.12,7,0
57444,2022-01-16,1204,1016,South,Retail,1,1509,0,1509.0,1132.42,2,0
57445,2024-08-14,265,1053,West,Retail,5,2466,5,11713.5,9649.95,7,0
57446,2023-10-08,2771,1064,South,Online,2,1863,20,2980.8,2595.69,3,0
57447,2021-09-22,1242,1003,West,Online,7,1838,30,9006.2,7324.1,2,0
57448,2021-07-31,2056,1100,West,Retail,1,1815,20,1452.0,1119.15,2,0
57449,2024-03-19,2906,1145,South,Online,7,871,20,4877.6,4445.2,10,0
57450,2023-09-22,1887,1114,South,Retail,6,1288,5,7341.6,5534.18,6,0
57451,2021-01-12,924,1103,North,Online,4,1835,10,6606.0,5692.82,10,0
57452,2022-02-02,643,1014,East,Retail,7,1659,40,6967.8,8309.63,5,0
57453,2023-12-20,204,1030,West,Retail,7,4034,20,22590.4,20444.12,8,0
57454,2022-12-28,2837,1108,South,B2B,5,3711,15,15771.75,10810.03,3,0
57455,2024-09-08,2693,1063,West,Online,2,3923,25,5884.5,5908.14,2,0
57456,2022-01-26,1862,1052,East,Online,7,1327,0,9289.0,7430.27,6,0
57457,2024-01-29,1551,1036,West,Online,2,2319,0,4638.0,3296.61,11,0
57458,2024-04-15,234,1117,West,B2B,6,2377,35,9270.3,9051.61,8,1
57459,2021-09-20,1721,1115,North,Online,1,2766,10,2489.4,1707.37,11,0
57460,2023-11-19,2044,1106,West,B2B,4,1311,5,4981.8,3279.18,2,0
57461,2023-06-19,181,1145,West,B2B,3,871,0,2613.0,2082.19,5,0
57462,2023-04-04,1716,1021,West,B2B,3,2904,25,6534.0,6866.5,10,0
57463,2022-11-04,1441,1050,South,Retail,6,3537,0,21222.0,12244.66,11,0
57464,2022-07-06,2461,1050,West,Online,2,3537,20,5659.2,4458.03,6,0
57465,2023-12-18,2428,1105,East,Online,7,609,20,3410.4,2361.95,11,0
57466,2022-11-12,2232,1125,East,Online,4,2795,15,9503.0,7395.67,10,0
57467,2022-01-05,2124,1031,East,B2B,4,2267,20,7254.4,6173.29,2,0
57468,2021-05-22,2760,1045,North,Online,4,2738,10,9856.8,6666.67,9,0
57469,2021-07-18,1056,1006,North,Online,1,3224,30,2256.8,1934.98,10,1
57470,2021-06-24,762,1093,East,Retail,7,1751,30,8579.9,6971.16,6,0
57471,2024-04-22,1074,1049,North,Online,1,1723,15,1464.55,1158.09,5,0
57472,2022-05-07,34,1132,West,Retail,7,3411,10,21489.3,14271.43,11,0
57473,2023-10-30,600,1055,North,B2B,5,769,15,3268.25,2118.16,8,0
57474,2022-02-01,1612,1023,East,Retail,1,2126,15,1807.1,1499.64,7,0
